2013-04-11 18:00:11 Warning: Warning (2): fopen(/opt/lampp/htdocs/piadvisor-1/piadvisor-1/app/tmp/cache/persistent/cake_core_dir_map) [<a href='http://php.net/function.fopen'>function.fopen</a>]: failed to open stream: Permission denied in [/opt/lampp/htdocs/piadvisor-1/piadvisor-1/cake/libs/cache/file.php, line 142]
2013-04-18 23:22:15 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:22:21 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:22:23 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:22:30 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:22:43 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:22:45 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:22:50 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:22:55 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:22:58 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:23:06 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:23:23 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:23:25 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:23:34 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:23:43 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:23:45 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:23:51 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:24:00 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-18 23:24:02 Warning: Warning (512): C:\xampp\htdocs\piadvisor-1\app\tmp\cache\persistent\ is not writable in [C:\xampp\htdocs\piadvisor-1\cake\libs\cache\file.php, line 281]
2013-04-21 00:02:09 Warning: Warning (512): DbAcl::allow() - Invalid node in [C:\xampp\htdocs\piadvisor-1\cake\libs\controller\components\acl.php, line 361]
